year,rating,primaryTitle,imdbid,isAdult,runtimeMinutes,genres,averageRating,numVotes,titleType,genres_labels
2016,3,Miss Peregrine's Home for Peculiar Children,1935859,0,127,"Adventure,Drama,Family",6.7,202383.0,movie,"['Adventure', 'Drama', 'Family']"
2016,3,The Finest Hours,2025690,0,117,"Action,Drama,History",6.7,73174.0,movie,"['Action', 'Drama', 'History']"
2016,3,Greetings from Fukushima,4667788,0,108,Drama,6.7,854.0,movie,['Drama']
2016,3,Trolls,1679335,0,92,"Adventure,Animation,Comedy",6.4,97585.0,movie,"['Adventure', 'Animation', 'Comedy']"
2016,3,"I, Daniel Blake",5168192,0,100,Drama,7.8,67081.0,movie,['Drama']
2016,3,Certain Women,4468634,0,107,Drama,6.4,16670.0,movie,['Drama']
2016,3,Arrival,2543164,0,116,"Drama,Mystery,Sci-Fi",7.9,825705.0,movie,"['Drama', 'Mystery', 'Sci-Fi']"
2016,0,Ride Along 2,2869728,0,102,"Action,Comedy,Crime",5.9,65779.0,movie,"['Action', 'Comedy', 'Crime']"
2016,3,Fantastic Beasts and Where to Find Them,3183660,0,132,"Adventure,Family,Fantasy",7.2,527765.0,movie,"['Adventure', 'Family', 'Fantasy']"
2016,3,Divines,4730986,0,105,"Crime,Drama",7.3,10833.0,movie,"['Crime', 'Drama']"
2016,3,Loving,4669986,0,123,"Biography,Drama,Romance",7.0,38014.0,movie,"['Biography', 'Drama', 'Romance']"
2016,3,Jack Reacher: Never Go Back,3393786,0,118,"Action,Thriller",6.2,186978.0,movie,"['Action', 'Thriller']"
2016,1,Hacksaw Ridge,2119532,0,139,"Biography,Drama,History",8.1,644677.0,movie,"['Biography', 'Drama', 'History']"
2016,1,Batman: Return of the Caped Crusaders,5973626,0,78,"Action,Adventure,Animation",6.7,6768.0,movie,"['Action', 'Adventure', 'Animation']"
2016,3,Bridget Jones's Baby,1473832,0,123,"Comedy,Drama,Romance",6.4,88733.0,movie,"['Comedy', 'Drama', 'Romance']"
2016,0,The Legend of Tarzan,0918940,0,110,"Action,Adventure,Drama",6.2,194203.0,movie,"['Action', 'Adventure', 'Drama']"
2016,1,Wiener-Dog,4144190,0,88,"Comedy,Drama",5.9,11576.0,movie,"['Comedy', 'Drama']"
2016,2,Central Intelligence,1489889,0,107,"Action,Comedy,Crime",6.3,228498.0,movie,"['Action', 'Comedy', 'Crime']"
2016,3,Moana,3521164,0,107,"Adventure,Animation,Comedy",7.6,420336.0,movie,"['Adventure', 'Animation', 'Comedy']"
2016,3,Elle,3716530,0,130,"Action,Crime,Drama",7.1,73299.0,movie,"['Action', 'Crime', 'Drama']"
2016,3,Nocturnal Animals,4550098,0,116,"Drama,Thriller",7.4,330393.0,movie,"['Drama', 'Thriller']"
2016,3,Leap!,2261287,0,89,"Adventure,Animation,Comedy",6.8,25821.0,movie,"['Adventure', 'Animation', 'Comedy']"
2016,1,The Last King,4738360,0,99,"Action,Drama,History",6.1,7994.0,movie,"['Action', 'Drama', 'History']"
2016,1,The Duel,2436682,0,110,"Drama,Western",5.8,12477.0,movie,"['Drama', 'Western']"
2016,3,Let Me Go,5153952,0,101,"Drama,Family",5.8,323.0,movie,"['Drama', 'Family']"
2016,3,Mr. Church,4196848,0,104,"Comedy,Drama",7.6,32698.0,movie,"['Comedy', 'Drama']"
2016,3,Your Name.,5311514,0,106,"Animation,Drama,Fantasy",8.4,363796.0,movie,"['Animation', 'Drama', 'Fantasy']"
2016,2,Free State of Jones,1124037,0,139,"Action,Biography,Drama",6.9,66759.0,movie,"['Action', 'Biography', 'Drama']"
2016,3,Rogue One: A Star Wars Story,3748528,0,133,"Action,Adventure,Sci-Fi",7.8,731821.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
2016,3,Hidden Figures,4846340,0,127,"Biography,Drama,History",7.8,277197.0,movie,"['Biography', 'Drama', 'History']"
2016,0,Dou Kyu Sei: Classmates,5526028,0,60,"Animation,Drama,Music",7.7,4046.0,movie,"['Animation', 'Drama', 'Music']"
2016,0,True Memoirs of an International Assassin,1542768,0,98,"Action,Comedy,Crime",5.9,25216.0,movie,"['Action', 'Comedy', 'Crime']"
2016,0,Neruda,4698584,0,107,"Biography,Crime,Drama",6.8,11357.0,movie,"['Biography', 'Crime', 'Drama']"
2016,1,Assassin's Creed,2094766,0,115,"Action,Adventure,Sci-Fi",5.6,215372.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
2016,3,La La Land,3783958,0,128,"Comedy,Drama,Music",8.0,726323.0,movie,"['Comedy', 'Drama', 'Music']"
2016,3,Sing,3470600,0,108,"Animation,Comedy,Family",7.1,204678.0,movie,"['Animation', 'Comedy', 'Family']"
2016,0,Passengers,1355644,0,116,"Drama,Romance,Sci-Fi",7.0,478536.0,movie,"['Drama', 'Romance', 'Sci-Fi']"
2016,2,In a Valley of Violence,3608930,0,104,"Action,Drama,Western",6.1,21940.0,movie,"['Action', 'Drama', 'Western']"
2016,3,Jackie,1619029,0,100,"Biography,Drama",6.6,85720.0,movie,"['Biography', 'Drama']"
2016,1,Paterson,5247022,0,118,"Comedy,Drama,Romance",7.3,92756.0,movie,"['Comedy', 'Drama', 'Romance']"
2016,3,Dernières nouvelles du cosmos,5786040,0,89,Documentary,6.7,78.0,movie,['Documentary']
2016,3,Hurricane Bianca,4007248,0,84,"Comedy,Drama",5.9,7113.0,movie,"['Comedy', 'Drama']"
2016,3,20th Century Women,4385888,0,119,"Comedy,Drama",7.3,51377.0,movie,"['Comedy', 'Drama']"
2016,3,Dangal,5074352,0,161,"Action,Biography,Drama",8.3,229109.0,movie,"['Action', 'Biography', 'Drama']"
2016,3,Fences,2671706,0,139,Drama,7.2,122475.0,movie,['Drama']
2016,3,Manchester by the Sea,4034228,0,137,Drama,7.8,338456.0,movie,['Drama']
2016,3,Hunt for the Wilderpeople,4698684,0,101,"Adventure,Comedy,Drama",7.8,148663.0,movie,"['Adventure', 'Comedy', 'Drama']"
2016,2,Deepwater Horizon,1860357,0,107,"Action,Drama,History",7.1,192973.0,movie,"['Action', 'Drama', 'History']"
2016,2,Inferno,3062096,0,121,"Action,Adventure,Crime",6.2,197250.0,movie,"['Action', 'Adventure', 'Crime']"
2016,3,Kingsglaive: Final Fantasy XV,5595168,0,110,"Action,Adventure,Animation",6.7,23872.0,movie,"['Action', 'Adventure', 'Animation']"
2016,3,Two Is a Family,5078204,0,118,"Comedy,Drama",7.3,29607.0,movie,"['Comedy', 'Drama']"
2016,1,The Invisible Guest,4857264,0,106,"Crime,Drama,Mystery",8.0,204532.0,movie,"['Crime', 'Drama', 'Mystery']"
2016,3,First Girl I Loved,4262174,0,90,"Drama,Romance",6.1,4262.0,movie,"['Drama', 'Romance']"
2016,3,Pete's Dragon,2788732,0,102,"Action,Adventure,Comedy",6.7,63282.0,movie,"['Action', 'Adventure', 'Comedy']"
2016,1,Moonlight,4975722,0,111,Drama,7.4,343703.0,movie,['Drama']
2016,3,Split,4972582,0,117,"Horror,Thriller",7.3,596719.0,movie,"['Horror', 'Thriller']"
2016,3,All Girls Weekend,4247682,0,85,"Action,Adventure,Horror",2.9,2251.0,movie,"['Action', 'Adventure', 'Horror']"
2016,0,Silence,0490215,0,161,"Drama,History",7.2,128552.0,movie,"['Drama', 'History']"
2016,3,Resident Evil: The Final Chapter,2592614,0,107,"Action,Horror,Sci-Fi",5.5,105488.0,movie,"['Action', 'Horror', 'Sci-Fi']"
2016,3,Florence Foster Jenkins,4136084,0,111,"Biography,Comedy,Drama",6.8,61225.0,movie,"['Biography', 'Comedy', 'Drama']"
2016,1,The Eagle Huntress,3882074,0,87,"Adventure,Documentary,Sport",7.5,4299.0,movie,"['Adventure', 'Documentary', 'Sport']"
2016,3,The Red Pill,3686998,0,108,Documentary,8.0,12347.0,movie,['Documentary']
2016,3,It's Only the End of the World,4645368,0,97,Drama,6.8,25921.0,movie,['Drama']
2016,3,Toni Erdmann,4048272,0,162,"Comedy,Drama",7.3,53742.0,movie,"['Comedy', 'Drama']"
2016,3,Aquarius,5221584,0,146,Drama,7.4,21433.0,movie,['Drama']
2016,3,Personal Shopper,4714782,0,105,"Drama,Mystery,Thriller",6.1,44966.0,movie,"['Drama', 'Mystery', 'Thriller']"
2016,1,A Cure for Wellness,4731136,0,146,"Drama,Fantasy,Horror",6.4,116081.0,movie,"['Drama', 'Fantasy', 'Horror']"
2016,2,Mr. Right,2091935,0,95,"Action,Comedy,Crime",6.3,64259.0,movie,"['Action', 'Comedy', 'Crime']"
2016,1,Marauders,3963816,0,107,"Action,Crime,Thriller",5.5,24535.0,movie,"['Action', 'Crime', 'Thriller']"
2016,2,Lion,3741834,0,118,"Biography,Drama",8.0,260861.0,movie,"['Biography', 'Drama']"
2016,3,Under the Shadow,4273292,0,84,"Drama,Fantasy,Horror",6.8,31452.0,movie,"['Drama', 'Fantasy', 'Horror']"
2016,0,The Great Wall,2034800,0,103,"Action,Adventure,Fantasy",5.9,154940.0,movie,"['Action', 'Adventure', 'Fantasy']"
2016,3,Christine,4666726,0,119,"Biography,Drama",6.9,17507.0,movie,"['Biography', 'Drama']"
2016,1,Things to Come,4120176,0,102,Drama,6.9,15177.0,movie,['Drama']
2016,3,Little Sister,5434870,0,91,"Comedy,Drama",6.3,3912.0,movie,"['Comedy', 'Drama']"
2016,3,In Between,5974388,0,103,Drama,7.3,3210.0,movie,['Drama']
2016,2,Underworld: Blood Wars,3717252,0,91,"Action,Crime,Drama",5.8,84183.0,movie,"['Action', 'Crime', 'Drama']"
2016,3,Other People,4158876,0,97,"Comedy,Drama",6.8,12894.0,movie,"['Comedy', 'Drama']"
2016,3,Spa Night,5254640,0,93,Drama,6.1,1488.0,movie,['Drama']
2016,3,The Edge of Seventeen,1878870,0,104,"Comedy,Drama,Romance",7.3,147153.0,movie,"['Comedy', 'Drama', 'Romance']"
2016,3,The Young Offenders,4714568,0,83,"Adventure,Comedy,Crime",7.1,13675.0,movie,"['Adventure', 'Comedy', 'Crime']"
2016,3,Always Shine,4392770,0,85,"Drama,Horror,Mystery",5.6,5949.0,movie,"['Drama', 'Horror', 'Mystery']"
2016,0,Monster Trucks,3095734,0,104,"Action,Adventure,Comedy",5.7,19869.0,movie,"['Action', 'Adventure', 'Comedy']"
2016,1,Amores Líquidos,4869556,0,100,Drama,5.6,15.0,movie,['Drama']
2016,1,The Lost City of Z,1212428,0,141,"Adventure,Biography,Drama",6.6,103335.0,movie,"['Adventure', 'Biography', 'Drama']"
2016,3,The Love Witch,3908142,0,120,"Comedy,Horror,Romance",6.2,22526.0,movie,"['Comedy', 'Horror', 'Romance']"
2016,3,Miss Sloane,4540710,0,132,Drama,7.5,86510.0,movie,['Drama']
2016,3,Denial,4645330,0,109,"Biography,Drama",6.8,24525.0,movie,"['Biography', 'Drama']"
2016,3,Queen of Katwe,4341582,0,124,"Biography,Drama,Sport",7.4,19499.0,movie,"['Biography', 'Drama', 'Sport']"
2016,3,Below Her Mouth,5073620,0,94,"Drama,Romance",5.5,15414.0,movie,"['Drama', 'Romance']"
2016,1,Live by Night,2361317,0,129,"Action,Crime,Drama",6.4,61329.0,movie,"['Action', 'Crime', 'Drama']"
2016,0,Free Fire,4158096,0,91,"Action,Comedy,Crime",6.3,52430.0,movie,"['Action', 'Comedy', 'Crime']"
2016,3,Raw,4954522,0,99,"Drama,Horror",6.9,94121.0,movie,"['Drama', 'Horror']"
2016,3,The Belko Experiment,1082807,0,89,"Horror,Thriller",6.2,64038.0,movie,"['Horror', 'Thriller']"
2016,0,Colossal,4680182,0,109,"Comedy,Drama,Fantasy",6.2,72038.0,movie,"['Comedy', 'Drama', 'Fantasy']"
2016,3,The Girl with All the Gifts,4547056,0,111,"Action,Adventure,Drama",6.6,67234.0,movie,"['Action', 'Adventure', 'Drama']"
2016,3,War on Everyone,3708886,0,98,"Action,Comedy,Crime",5.8,21081.0,movie,"['Action', 'Comedy', 'Crime']"
2016,3,Cam-Girl,2290819,0,89,Thriller,4.8,113.0,movie,['Thriller']
2016,1,The 9th Life of Louis Drax,3991412,0,108,"Drama,Mystery,Thriller",6.3,15572.0,movie,"['Drama', 'Mystery', 'Thriller']"
2016,1,L'età d'oro,4322180,0,94,Drama,5.5,33.0,movie,['Drama']
2016,3,Keeping Up with the Joneses,2387499,0,105,"Action,Comedy",5.9,70985.0,movie,"['Action', 'Comedy']"
2016,3,I Am the Pretty Thing That Lives in the House,5059406,0,89,"Drama,Horror,Mystery",4.6,17433.0,movie,"['Drama', 'Horror', 'Mystery']"
2016,3,Spidarlings,2262129,0,125,"Comedy,Horror,Musical",4.0,253.0,movie,"['Comedy', 'Horror', 'Musical']"
2016,1,The Dragon Spell,5954304,0,85,"Adventure,Animation,Comedy",5.2,544.0,movie,"['Adventure', 'Animation', 'Comedy']"
2016,3,Monster High: Welcome to Monster High,5898034,0,73,"Animation,Fantasy",5.5,867.0,movie,"['Animation', 'Fantasy']"
2016,3,The Void,4255304,0,90,"Horror,Mystery,Sci-Fi",5.9,45324.0,movie,"['Horror', 'Mystery', 'Sci-Fi']"
2016,2,Una,2315582,0,94,Drama,6.2,12008.0,movie,['Drama']
2016,3,Almost Christmas,4649416,0,111,"Comedy,Drama,Romance",6.2,8839.0,movie,"['Comedy', 'Drama', 'Romance']"
2016,3,Inversion,5695764,0,84,Drama,6.3,679.0,movie,['Drama']
2016,3,The Untamed,5265960,0,98,"Drama,Horror,Mystery",6.1,7259.0,movie,"['Drama', 'Horror', 'Mystery']"
2016,2,The Darkness,1878841,0,92,"Horror,Thriller",4.5,17520.0,movie,"['Horror', 'Thriller']"
2016,0,Don't Hang Up,3610746,0,83,"Horror,Thriller",5.6,17147.0,movie,"['Horror', 'Thriller']"
2016,3,Martyrs,1663655,0,86,"Drama,Horror,Thriller",4.0,7502.0,movie,"['Drama', 'Horror', 'Thriller']"
2016,3,A United Kingdom,3387266,0,111,"Biography,Drama,History",6.9,17447.0,movie,"['Biography', 'Drama', 'History']"
2016,3,Their Finest,1661275,0,117,"Comedy,Drama,Romance",6.8,21882.0,movie,"['Comedy', 'Drama', 'Romance']"
2016,0,The Red Turtle,3666024,0,80,"Animation,Drama,Family",7.5,40710.0,movie,"['Animation', 'Drama', 'Family']"
2016,3,My Life as a Zucchini,2321405,0,70,"Animation,Comedy,Drama",7.8,31589.0,movie,"['Animation', 'Comedy', 'Drama']"
2016,3,A Quiet Passion,2392830,0,125,"Biography,Drama",6.4,6557.0,movie,"['Biography', 'Drama']"
2016,2,King of the Dancehall,5918104,0,100,"Drama,Musical",4.7,231.0,movie,"['Drama', 'Musical']"
2016,3,Peterburg. Tolko po lyubvi,5789664,0,110,"Comedy,Drama",5.9,307.0,movie,"['Comedy', 'Drama']"
2016,2,Pet,1183374,0,94,"Crime,Horror,Thriller",5.7,19833.0,movie,"['Crime', 'Horror', 'Thriller']"
2016,3,Prevenge,5154288,0,88,"Comedy,Crime,Drama",5.9,9019.0,movie,"['Comedy', 'Crime', 'Drama']"
2016,1,Patients,5598100,0,110,"Comedy,Drama",7.2,2482.0,movie,"['Comedy', 'Drama']"
2016,1,The Siege of Jadotville,3922798,0,108,"Action,Drama,Thriller",7.2,46664.0,movie,"['Action', 'Drama', 'Thriller']"
2016,1,Norman,4191702,0,118,"Drama,Thriller",6.1,6762.0,movie,"['Drama', 'Thriller']"
2016,3,Aruvi,5867800,0,130,Drama,8.3,14840.0,movie,['Drama']
2016,3,Office Christmas Party,1711525,0,105,Comedy,5.9,91880.0,movie,['Comedy']
2016,1,The Autopsy of Jane Doe,3289956,0,86,"Horror,Mystery,Thriller",6.8,155536.0,movie,"['Horror', 'Mystery', 'Thriller']"
2016,0,A Dark Song,4805316,0,100,"Drama,Fantasy,Horror",6.2,23846.0,movie,"['Drama', 'Fantasy', 'Horror']"
2016,3,Hounds of Love,3896738,0,108,"Crime,Drama,Thriller",6.5,14123.0,movie,"['Crime', 'Drama', 'Thriller']"
2016,2,Yoga Hosers,3838992,0,88,"Action,Comedy,Horror",4.3,16211.0,movie,"['Action', 'Comedy', 'Horror']"
2016,1,Ne gledaj mi u pijat,5791884,0,105,Drama,6.8,1327.0,movie,['Drama']
2016,3,House on Willow Street,4961380,0,90,"Action,Crime,Horror",4.6,9680.0,movie,"['Action', 'Crime', 'Horror']"
2016,3,The Guardian Brothers,4788934,0,103,"Animation,Comedy,Family",5.5,2331.0,movie,"['Animation', 'Comedy', 'Family']"
2016,1,Heal the Living,5096536,0,103,Drama,6.9,3665.0,movie,['Drama']
2016,3,Pink,5571734,0,136,"Crime,Drama,Thriller",8.0,50493.0,movie,"['Crime', 'Drama', 'Thriller']"
2016,3,Planetarium,4680196,0,105,"Drama,Fantasy,Mystery",4.6,4016.0,movie,"['Drama', 'Fantasy', 'Mystery']"
2016,2,Sweet Dreams,4746506,0,131,"Drama,Romance",6.5,2062.0,movie,"['Drama', 'Romance']"
2016,3,Better Watch Out,4443658,0,89,"Comedy,Horror,Thriller",6.5,49690.0,movie,"['Comedy', 'Horror', 'Thriller']"
2016,3,Rustom,5165344,0,148,"Crime,Drama,Thriller",7.0,29920.0,movie,"['Crime', 'Drama', 'Thriller']"
2016,3,Nowhere Boys: The Book of Shadows,4836736,0,80,"Drama,Fantasy,Sci-Fi",5.0,715.0,movie,"['Drama', 'Fantasy', 'Sci-Fi']"
2016,2,Locos de Amor,5908566,0,93,"Comedy,Musical",5.5,254.0,movie,"['Comedy', 'Musical']"
2016,3,Our Kind of Traitor,1995390,0,108,"Action,Crime,Drama",6.3,25013.0,movie,"['Action', 'Crime', 'Drama']"
2016,3,Sensitivity Training,5697078,0,87,Comedy,6.7,469.0,movie,['Comedy']
2016,3,Maudie,3721954,0,115,"Biography,Drama,Romance",7.6,24549.0,movie,"['Biography', 'Drama', 'Romance']"
2016,0,The Transfiguration,5039088,0,97,"Drama,Horror",6.1,4185.0,movie,"['Drama', 'Horror']"
2016,0,We Are the Flesh,4682708,0,79,"Drama,Fantasy,Horror",4.7,3690.0,movie,"['Drama', 'Fantasy', 'Horror']"
2016,3,The Midnight Man,5629964,0,95,"Fantasy,Horror,Mystery",4.8,5180.0,movie,"['Fantasy', 'Horror', 'Mystery']"
2016,1,Goodbye Berlin,4911940,0,93,"Comedy,Drama,Family",6.9,11529.0,movie,"['Comedy', 'Drama', 'Family']"
2016,3,My Big Fat Greek Wedding 2,3760922,0,94,"Comedy,Romance",6.0,37053.0,movie,"['Comedy', 'Romance']"
2016,3,The Choice,3797868,0,111,"Drama,Romance",6.5,48356.0,movie,"['Drama', 'Romance']"
2016,3,Thomas & Friends: The Great Race,5563932,0,61,"Adventure,Animation,Comedy",5.7,412.0,movie,"['Adventure', 'Animation', 'Comedy']"
2016,1,The Birth of a Nation,4196450,0,120,"Biography,Drama,History",6.5,22364.0,movie,"['Biography', 'Drama', 'History']"
2016,2,The Perfect Match,4871980,0,96,"Comedy,Romance",4.9,4524.0,movie,"['Comedy', 'Romance']"
2016,1,The Brothers Grimsby,3381008,0,83,"Action,Adventure,Comedy",6.2,116423.0,movie,"['Action', 'Adventure', 'Comedy']"
2016,1,A Silent Voice: The Movie,5323662,0,130,"Animation,Drama",8.1,124622.0,movie,"['Animation', 'Drama']"
2016,1,The Angry Birds Movie,1985949,0,97,"Action,Adventure,Animation",6.3,112043.0,movie,"['Action', 'Adventure', 'Animation']"
2016,3,Ice Age: Collision Course,3416828,0,94,"Adventure,Animation,Comedy",5.7,81753.0,movie,"['Adventure', 'Animation', 'Comedy']"
2016,2,Blair Witch,1540011,0,89,"Horror,Mystery,Thriller",5.0,51933.0,movie,"['Horror', 'Mystery', 'Thriller']"
2016,2,Collateral Beauty,4682786,0,97,"Drama,Romance",6.8,107758.0,movie,"['Drama', 'Romance']"
2016,3,Allied,3640424,0,124,"Action,Drama,Romance",7.1,176388.0,movie,"['Action', 'Drama', 'Romance']"
2016,3,Middle School: The Worst Years of My Life,4981636,0,92,"Comedy,Family",6.1,10554.0,movie,"['Comedy', 'Family']"
2016,3,Meet the Blacks,4191580,0,94,"Comedy,Horror",4.8,38301.0,movie,"['Comedy', 'Horror']"
2016,3,A Monster Calls,3416532,0,108,"Adventure,Drama,Family",7.4,96959.0,movie,"['Adventure', 'Drama', 'Family']"
2016,3,Barbershop: The Next Cut,3628584,0,111,"Comedy,Drama",5.9,16767.0,movie,"['Comedy', 'Drama']"
2016,2,Dirty Grandpa,1860213,0,102,Comedy,5.9,138754.0,movie,['Comedy']
2016,3,Masterminds,2461150,0,95,"Biography,Comedy,Crime",5.8,63872.0,movie,"['Biography', 'Comedy', 'Crime']"
2016,3,Bliss!,1316541,0,95,"Adventure,Drama",7.3,91.0,movie,"['Adventure', 'Drama']"
2016,2,Psycho Raman,5662932,0,133,"Crime,Drama,Thriller",7.3,16725.0,movie,"['Crime', 'Drama', 'Thriller']"
2016,1,I Had a Bloody Good Time at House Harker,4779026,0,80,"Action,Comedy,Horror",5.6,970.0,movie,"['Action', 'Comedy', 'Horror']"
2016,3,Liberty's Secret,4396662,0,95,"Comedy,Musical,Romance",5.0,537.0,movie,"['Comedy', 'Musical', 'Romance']"
2016,3,Being 17,4331970,0,114,"Drama,Romance",7.2,7612.0,movie,"['Drama', 'Romance']"
2016,3,Women Who Kill,3973012,0,93,"Comedy,Crime,Mystery",5.6,754.0,movie,"['Comedy', 'Crime', 'Mystery']"
2016,3,Friend Request,3352390,0,92,"Horror,Mystery,Thriller",5.2,28594.0,movie,"['Horror', 'Mystery', 'Thriller']"
2016,0,Seoul Station,3845670,0,92,"Action,Animation,Horror",6.1,8367.0,movie,"['Action', 'Animation', 'Horror']"
2016,0,Courier X,3589968,0,138,Drama,5.7,251.0,movie,['Drama']
2016,1,Four Against the Bank,5173166,0,96,"Comedy,Crime",5.8,3675.0,movie,"['Comedy', 'Crime']"
2016,3,Zoombies,5340882,0,87,"Action,Adventure,Comedy",3.4,3096.0,movie,"['Action', 'Adventure', 'Comedy']"
2016,3,Pandemic,3774802,0,91,"Action,Horror,Sci-Fi",4.4,8662.0,movie,"['Action', 'Horror', 'Sci-Fi']"
2016,1,Ben-Hur,2638144,0,123,"Action,Adventure,Drama",5.7,48579.0,movie,"['Action', 'Adventure', 'Drama']"
2016,1,Nine Lives,4383594,0,87,"Comedy,Drama,Family",5.3,25288.0,movie,"['Comedy', 'Drama', 'Family']"
2016,3,Adult Life Skills,4211044,0,96,"Comedy,Drama",6.3,4297.0,movie,"['Comedy', 'Drama']"
2016,3,My Revolution,4277264,0,80,"Drama,Romance",5.3,152.0,movie,"['Drama', 'Romance']"
2016,1,Blood Stripe,3838802,0,92,"Drama,Thriller,War",6.3,217.0,movie,"['Drama', 'Thriller', 'War']"
2016,3,Don't Think Twice,4972062,0,92,"Comedy,Drama",6.7,18618.0,movie,"['Comedy', 'Drama']"
2016,3,Suicide Kale,4991906,0,78,Comedy,7.0,114.0,movie,['Comedy']
2016,1,Tramps,4991512,0,82,"Adventure,Romance",6.5,6510.0,movie,"['Adventure', 'Romance']"
2016,1,The Ticket,3893280,0,97,Drama,5.4,3192.0,movie,['Drama']
2016,1,Handsome Devil,5016946,0,95,"Comedy,Drama,Sport",7.0,18086.0,movie,"['Comedy', 'Drama', 'Sport']"
2016,1,Saint George,4895668,0,112,"Crime,Drama",6.9,2158.0,movie,"['Crime', 'Drama']"
2016,3,Lovesong,4305148,0,84,"Drama,Romance",6.3,5553.0,movie,"['Drama', 'Romance']"
2016,3,Big Fish & Begonia,1920885,0,100,"Adventure,Animation,Drama",7.0,7216.0,movie,"['Adventure', 'Animation', 'Drama']"
2016,1,Yu-Gi-Oh!: The Dark Side of Dimensions,4273562,0,130,"Adventure,Animation,Drama",6.9,3856.0,movie,"['Adventure', 'Animation', 'Drama']"
2016,1,Gantz: O,5923962,0,95,"Action,Animation,Drama",7.1,17437.0,movie,"['Action', 'Animation', 'Drama']"
2016,1,All About Men,6261136,0,90,"Comedy,Drama",5.1,165.0,movie,"['Comedy', 'Drama']"
2016,2,Miss Saigon: 25th Anniversary,6162808,0,141,"Drama,Musical,Romance",8.1,2108.0,movie,"['Drama', 'Musical', 'Romance']"
2016,1,Realive,4074928,0,112,"Drama,Sci-Fi",5.9,5671.0,movie,"['Drama', 'Sci-Fi']"
2016,3,Linefork,5553782,0,96,"Documentary,Music",7.2,19.0,movie,"['Documentary', 'Music']"
2016,3,I'm Not Ashamed,4950110,0,112,"Biography,Drama",5.9,4465.0,movie,"['Biography', 'Drama']"
2016,3,Girl Lost,3115906,0,95,Drama,6.1,7129.0,movie,['Drama']
2016,1,Servant of the People 2,6818880,0,100,Comedy,6.4,1142.0,movie,['Comedy']
2016,3,Swaying Waterlily,5143586,0,108,Drama,6.7,1284.0,movie,['Drama']
2016,3,Offline,3556230,0,129,Comedy,6.4,72.0,movie,['Comedy']
2016,3,A Date for Mad Mary,4197642,0,82,"Comedy,Drama,Romance",7.0,2469.0,movie,"['Comedy', 'Drama', 'Romance']"
2016,3,Detective Conan: The Darkest Nightmare,4954660,0,112,"Action,Adventure,Animation",7.0,2569.0,movie,"['Action', 'Adventure', 'Animation']"
2016,3,Antiporno,5973032,0,76,"Drama,Horror",6.3,5497.0,movie,"['Drama', 'Horror']"
2016,3,Angry Inuk,5709536,0,85,Documentary,7.6,396.0,movie,['Documentary']
2016,1,I Am Not Madame Bovary,5918090,0,128,"Comedy,Drama",6.9,2599.0,movie,"['Comedy', 'Drama']"
2016,3,Anthropoid,4190530,0,120,"Action,Drama,History",7.2,57385.0,movie,"['Action', 'Drama', 'History']"
2017,3,Wonder Woman,0451279,0,141,"Action,Adventure,Fantasy",7.3,723122.0,movie,"['Action', 'Adventure', 'Fantasy']"
2017,3,The Bye Bye Man,4030600,0,96,"Drama,Fantasy,Horror",4.3,27155.0,movie,"['Drama', 'Fantasy', 'Horror']"
2017,3,Coin Heist,5740806,0,97,"Crime,Drama,Romance",4.8,3056.0,movie,"['Crime', 'Drama', 'Romance']"
2017,2,Alexander IRL,5540622,0,82,Comedy,3.9,156.0,movie,['Comedy']
2017,3,xXx: Return of Xander Cage,1293847,0,107,"Action,Adventure,Thriller",5.2,100083.0,movie,"['Action', 'Adventure', 'Thriller']"
2017,3,The Lego Batman Movie,4116284,0,104,"Action,Adventure,Animation",7.3,184090.0,movie,"['Action', 'Adventure', 'Animation']"
2017,3,The Space Between Us,3922818,0,120,"Drama,Romance,Sci-Fi",6.4,57861.0,movie,"['Drama', 'Romance', 'Sci-Fi']"
2017,1,John Wick: Chapter 2,4425200,0,122,"Action,Crime,Thriller",7.4,548258.0,movie,"['Action', 'Crime', 'Thriller']"
2017,3,Fifty Shades Darker,4465564,0,118,"Drama,Mystery,Romance",4.6,117800.0,movie,"['Drama', 'Mystery', 'Romance']"
2017,3,Logan,3315342,0,137,"Action,Drama,Sci-Fi",8.1,897242.0,movie,"['Action', 'Drama', 'Sci-Fi']"
2017,3,For Here or to Go?,4157510,0,105,"Comedy,Drama",6.7,660.0,movie,"['Comedy', 'Drama']"
2017,3,Table 19,1412528,0,87,"Comedy,Drama,Romance",5.8,32067.0,movie,"['Comedy', 'Drama', 'Romance']"
2017,3,Before I Fall,1691916,0,98,"Drama,Fantasy,Mystery",6.4,59026.0,movie,"['Drama', 'Fantasy', 'Mystery']"
2017,1,Kong: Skull Island,3731562,0,118,"Action,Adventure,Fantasy",6.7,365326.0,movie,"['Action', 'Adventure', 'Fantasy']"
2017,3,Get Out,5052448,0,104,"Horror,Mystery,Thriller",7.8,768556.0,movie,"['Horror', 'Mystery', 'Thriller']"
2017,3,Beauty and the Beast,2771200,0,129,"Adventure,Family,Fantasy",7.1,349902.0,movie,"['Adventure', 'Family', 'Fantasy']"
2017,3,Deidra & Laney Rob a Train,4144332,0,92,"Comedy,Crime,Drama",6.0,2143.0,movie,"['Comedy', 'Crime', 'Drama']"
